drugbank_id,name,groups,atc_codes,smiles,logP
DB03705,6-Methylamino-5-Nitroisocytosine,experimental,,CNc1nc(N)[nH]c(=O)c1[N+](=O)[O-],
DB03706,1-Hydroxy-2-S-glutathionyl-3-para-nitrophenoxy-propane,experimental,,NC(CCC(=O)NC(CSC(CO)COc1ccc([N+](=O)[O-])cc1)C(=O)NCC(=O)O)C(=O)O,
DB03707,S-Ethyl-N-Phenyl-Isothiourea,experimental,,CCSC(N)=Nc1ccccc1,
DB03708,Adenosine 5'-phosphosulfate,experimental|investigational,,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OS(=O)(=O)O)C(O)C1O,
DB03709,Bicine,experimental,,O=C(O)CN(CCO)CCO,
DB03710,[(1S)-4-(1-Aminobutylideneamino)-1-carboxybutyl]azanium,experimental,,CCCC(N)=NCCCC([NH3+])C(=O)O,
DB03711,6-Hydroxy-6-Methyl-Heptan-3-One,experimental,,CCC(=O)CCC(C)(C)O,
DB03712,RU85053,experimental,,CC(=O)NC(Cc1ccc(CC(=O)O)c(C(=O)O)c1)C(=O)NC1CCCCN(Cc2ccc(-c3ccccc3)cc2)C1=O,
DB03714,4-Carbamoyl-4-{[6-(Difluoro-Phosphono-Methyl)-Naphthalene-2-Carbonyl]-Amino}-Butyric Acid,experimental,,NC(=O)C(CCC(=O)O)NC(=O)c1ccc2cc(C(F)(F)P(=O)(O)O)ccc2c1,
DB03716,5'-Fluoro-5'-Deoxyadenosine,experimental,,Nc1ncnc2c1ncn2C1OC(CF)C(O)C1O,
DB03717,"3-Hydroxy-4-(3,4,5-trihydroxy-tetrahydro-pyran-2-yloxy)-piperidin-2-one",experimental,,O=C1NCCC(OC2OCC(O)C(O)C2O)C1O,
DB03718,6-aza uridine 5'-monophosphate,experimental,,O=c1cnn(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,
DB03719,N-Ethyl-5'-Carboxamido Adenosine,experimental,,CCNC(=O)C1OC(n2cnc3c(N)ncnc32)C(O)C1O,
DB03720,"alpha,beta-Dehydroaminobutyric acid",experimental,,CC=C(N)C(=O)O,
DB03721,N-acetyl-alpha-neuraminic acid,experimental,,CC(=O)NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO,
DB03722,"3,4-Dihydro-5-Methyl-Isoquinolinone",experimental,,Cc1cccc2c1CCNC2=O,
DB03723,2'-Deoxy-thymidine-beta-L-rhamnose,experimental,,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(C)C(O)C(O)C3O)O2)c(=O)[nH]c1=O,
DB03724,"(1s,2s)-1-Amino-1-(1,3-Thiazol-2-Yl)Propan-2-Ol",experimental,,CC(O)C(N)c1nccs1,
DB03725,5'-Guanylylmethylenebisphosphonate,experimental,,Nc1nc2c(ncn2C2OC(COP(=O)(O)OP(=O)(O)CP(=O)(O)O)C(O)C2O)c(=O)[nH]1,
DB03726,Purine Riboside-5'-Monophosphate,experimental,,O=P(O)(O)OCC1OC(n2cnc3cncnc32)C(O)C1O,
DB03727,Coproporphyrin I,experimental,,CC1=C(CCC(=O)O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(CCC(=O)O)c5C)C(CCC(=O)O)=C4C)c(CCC(=O)O)c3C,
DB03728,p-Chlorobenzoic acid,experimental,,O=C(O)c1ccc(Cl)cc1,2.65
DB03729,2-Amino-1H-benzimidazol-5-ol,experimental,,Nc1nc2ccc(O)cc2[nH]1,
DB03730,"3,9-Dimethyladenine",experimental,,Cn1cnc2c(N)nc[n+](C)c21,
DB03731,S-2-(Boronoethyl)-L-Cysteine,experimental,,NC(CSCC[B-](O)(O)O)C(=O)O,
DB03732,Etheno-Nadp,experimental,,O=P(O)(O)OC1C(O)C(COP(=O)(O)OP(=O)(O)OCC2OC(O)C(O)C2O)OC1n1cnc2c1ncn1ccnc21,
DB03733,Ethylene Dichloride,experimental,,ClCCCl,1.48
DB03734,Xylarohydroxamate,experimental,,O=C([O-])C(O)C(O)C(O)C(=O)NO,
DB03735,9-(2-Deoxy-Beta-D-Ribofuranosyl)-6-Methylpurine,experimental,,Cc1ncnc2c1ncn2C1CC(O)C(CO)O1,
DB03736,2-Cyclopropylmethylenepropanal,experimental,,CC(C=O)CC1CC1,
DB03737,"4-((3r,4s,5r)-4-Amino-3,5-Dihydroxy-Hex-1-Ynyl)-5-Fluoro-3-[1-(3-Methoxy-1h-Pyrrol-2-Yl)-Meth-(Z)-Ylidene]-1,3-Dihydro-Indol-2-One",experimental,,COc1cc[nH]c1C=C1C(=O)Nc2ccc(F)c(C#CC(O)C(N)C(C)O)c21,
DB03738,Pantothenoylaminoethenethiol,experimental,,CC(C)(CO)C(O)C(=O)NCCC(=O)NC=CS,
DB03739,3-Hydroxyimino Quinic Acid,experimental,,O=C(O)C1(O)CC(=NO)C(O)C(O)C1,
DB03741,2-Methylbutanoic Acid,experimental,,CCC(C)C(=O)O,
DB03742,Compound 4-D,experimental,,Oc1ccc(C2Sc3cc(O)ccc3OC2c2ccc(OCCN3CCCCC3)cc2)cc1,
DB03744,"Cp403700, (S)-1-{2-[(5-Chloro-1h-Indole-2-Carbonyl)-Amino]-3-Phenyl-Propionyl}-Azetidine-3-Carboxylate",experimental,,O=C(NC(Cc1ccccc1)C(=O)N1CC(C(=O)O)C1)c1cc2cc(Cl)ccc2[nH]1,
DB03746,"3-Amino-4,5-Dihydroxy-Cyclohex-1-Enecarboxylate",experimental,,NC1C=C(C(=O)[O-])CC(O)C1O,
DB03747,N-Acetyl-glucosamine thiazoline,experimental,,CC1=NC2C(OC(CO)C(O)C2O)S1,
DB03748,Methyl-[4-(4-Piperidine-1-Ylmethyl-Phenyl)-Cyclohexyl]-Carbaminic Acid-(4-Chlorophenyl)-Ester,experimental,,CN(C(=O)Oc1ccc(Cl)cc1)C1CCC(c2ccc(CN3CCCCC3)cc2)CC1,
DB03749,"4-(1h-Imidazol-4-Yl)-3-(5-Ethyl-2,4-Dihydroxy-Phenyl)-1h-Pyrazole",experimental,,CCc1cc(-c2n[nH]cc2-c2c[nH]cn2)c(O)cc1O,
DB03750,Isovaleric Acid,experimental,,CC(C)CC(=O)O,1.16
DB03751,2'deoxy-Thymidine-5'-Diphospho-Alpha-D-Glucose,experimental,,Cc1cn(C2CC(O)C(COP(=O)(O)OP(=O)(O)OC3OC(CO)C(O)C(O)C3O)O2)c(=O)[nH]c1=O,
DB03752,P-(2'-Iodo-5'-Thenoyl)Hydrotropic Acid,experimental,,CC(C(=O)O)c1ccc(C(=O)c2ccc(I)s2)cc1,
DB03753,Flurbiprofen Methyl Ester,experimental,,COC(=O)C(C)c1ccc(-c2ccccc2)c(F)c1,
DB03754,Tromethamine,approved,B05XX02|B05BB03,NC(CO)(CO)CO,
DB03755,"Adenosine-5'-[Beta, Gamma-Methylene]Tetraphosphate",experimental,,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)CP(=O)(O)OP(=O)(O)O)C(O)C1O,
DB03756,Doconexent,approved|investigational,,CCC=CCC=CCC=CCC=CCC=CCC=CCCC(=O)O,
DB03757,N-{[(2-Methyl-2-propanyl)oxy]carbonyl}-L-alanyl-L-alaninamide,experimental,,CC(NC(=O)C(C)NC(=O)OC(C)(C)C)C(N)=O,
DB03758,Radicicol,experimental,,CC1CC2OC2C=CC=CC(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,
DB03759,FG-9041,experimental,,O=c1[nH]c2cc([N+](=O)[O-])c([N+](=O)[O-])cc2[nH]c1=O,
DB03760,Dihydrolipoic Acid,experimental,,O=C(O)CCCCC(S)CCS,
DB03761,5-fluoro-2'-deoxyuridine-5'-monophosphate,experimental,,O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1F,
DB03763,5-methyl-2'-deoxypseudouridine,experimental,,Cn1cc(C2CC(O)C(CO)O2)c(=O)[nH]c1=O,
DB03764,4-Hydroperoxy-2-Methoxy-Phenol,experimental,,COc1cc(OO)ccc1O,
DB03765,2'-cytidylic acid,experimental,,Nc1ccn(C2OC(CO)C(O)C2OP(=O)(O)O)c(=O)n1,
DB03766,Propanoic acid,approved|vet_approved,S01AX10,CCC(=O)O,0.33
DB03767,Morpholine-4-Carboxylic Acid [1s-(2-Benzyloxy-1r-Cyano-Ethylcarbamoyl)-3-Methyl-Butyl]Amide,experimental,,CC(C)CC(NC(=O)N1CCOCC1)C(=O)NC(C#N)COCc1ccccc1,
DB03768,"N-[2-Hydroxy-2-(8-Isopropyl-6,9-Dioxo-2-Oxa-7,10-Diaza-Bicyclo[11.2.2]Heptadeca-1(16),13(17),14-Trien-11-Yl)-Ethyl]-N-(3-Methyl-Butyl)-Benzenesulfonamide,Inhibitor 3",experimental,,CC(C)CCN(CC(O)C1Cc2ccc(cc2)OCCCC(=O)NC(C(C)C)C(=O)N1)S(=O)(=O)c1ccccc1,
DB03769,D-Eritadenine,experimental,,Nc1ncnc2c1ncn2CC(O)C(O)C(=O)O,
DB03770,N-hydroxyguanidine,experimental,,N=C(N)NO,
DB03771,Allyl-{4-[3-(4-Bromo-Phenyl)-Benzofuran-6-Yloxy]-but-2-Enyl}-Methyl-Amine,experimental,,C=CCN(C)CC=CCOc1ccc2c(-c3ccc(Br)cc3)coc2c1,
DB03772,"2-Hexyloxy-6-Hydroxymethyl-Tetrahydro-Pyran-3,5-Diol",experimental,,CCCCCCOC1OC(CO)C(O)CC1O,
DB03774,Glutamyl Group,experimental,,[NH3+]C(CCC=O)C(=O)O,
DB03775,Dethiobiotin,experimental,,CC1NC(=O)NC1CCCCCC(=O)O,
DB03776,Lactaldehyde,experimental,,CC(O)C=O,
DB03777,Bisindolylmaleimide I,experimental,,CN(C)CCCn1cc(C2=C(c3c[nH]c4ccccc34)C(=O)NC2=O)c2ccccc21,
DB03779,Glucosaminyl-(Alpha-6)-D-Myo-Inositol,experimental,,NC1C(OC2C(O)C(O)C(O)C(O)C2O)OC(CO)C(O)C1O,
DB03780,2-Aminoquinazolin-4(3h)-One,experimental,,Nc1nc2ccccc2c(=O)[nH]1,
DB03781,"2-[4-(2,4-Dichlorophenoxy)Phenoxy]Propanoic Acid",experimental,,CC(Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1)C(=O)O,
DB03782,N-(1-adamantyl)-N'-(4-guanidinobenzyl)urea,experimental,,NC(N)=Nc1ccc(CNC(=O)NC23CC4CC(CC(C4)C2)C3)cc1,
DB03783,Phenacetin,withdrawn,N02BE73|N02BE03|N02BE53,CCOc1ccc(NC(C)=O)cc1,1.58
DB03784,Elaidamide,experimental,,CCCCCCCCC=CCCCCCCCC(N)=O,
DB03785,Mevinolinic acid,experimental,,CCC(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC(O)CC(O)CC(=O)O)C21,
DB03787,"(5-Hydroxy-6-methyl-4-{[(E)-(3-oxo-1,2-oxazolidin-4-ylidene)amino]methyl}-3-pyridinyl)methyl dihydrogen phosphate",experimental,,Cc1ncc(COP(=O)(O)O)c(CN=C2CONC2=O)c1O,
DB03788,GC-24,experimental,,Cc1cc(OCC(=O)O)cc(C)c1Cc1ccc(O)c(Cc2ccccc2)c1,
DB03789,"2,3-Dimethylimidazolium Ion",experimental,,Cc1[nH+]ccn1C,
DB03790,L-methionine sulfone,experimental,,CS(=O)(=O)CCC(N)C(=O)O,
DB03791,GW-3965,experimental,,O=C(O)Cc1cccc(OCCCN(Cc2cccc(C(F)(F)F)c2Cl)CC(c2ccccc2)c2ccccc2)c1,
DB03792,5-Aminouracil,experimental,,Nc1c[nH]c(=O)[nH]c1=O,
DB03793,Benzoic acid,approved|investigational,A16AX30|A16AX11|V04CG30,O=C(O)c1ccccc1,1.87
DB03794,Trifluoroalanine,experimental,,NC(C(=O)O)C(F)(F)F,
DB03795,2-Dehydropantoate,experimental,,CC(C)(CO)C(=O)C(=O)O,
DB03796,Palmitic Acid,approved,,CCCCCCCCCCCCCCCC(=O)O,7.17
DB03797,3-Aminomethyl-Pyridinium-Adenine-Dinucleotide,experimental,,NCc1ccc[n+](C2OC(COP(=O)(O)OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,
DB03798,2'-Deoxycytidine-5'-Monophosphate,experimental,,Nc1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)n1,
DB03799,Trifluoromethionine,experimental,,NC(CCSC(F)(F)F)C(=O)O,
DB03800,Deoxyuridine monophosphate,experimental,,O=c1ccn(C2CC(O)C(COP(=O)(O)O)O2)c(=O)[nH]1,
DB03801,Lysine Nz-Carboxylic Acid,experimental,,NC(CCCCNC(=O)O)C(=O)O,
DB03802,"1-[4-(Octahydro-Pyrido[1,2-a]Pyrazin-2-Yl)-Phenyl]-2-Phenyl-1,2,3,4-Tetrahydro-Isoquinolin-6-Ol",experimental,,Oc1ccc2c(c1)CCN(c1ccccc1)C2c1ccc(N2CCN3CCCCC3C2)cc1,
DB03803,"N,N-[2,5-O-dibenzyl-glucaryl]-DI-[valinyl-aminomethanyl-pyridine]",experimental,,CC(C)C(NC(=O)C(OCc1ccccc1)C(O)C(O)C(OCc1ccccc1)C(=O)NC(C(=O)NCc1ccccn1)C(C)C)C(=O)NCc1ccccn1,
DB03804,5-Bromothienyldeoxyuridine,experimental,,O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1-c1ccc(Br)s1,
DB03807,"1-(2-Chlorophenyl)-3,5-Dimethyl-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",experimental,,CCOC(=O)c1c(C)nn(-c2ccccc2Cl)c1C,
DB03808,Hexamidine,approved|experimental,S03AA05|D08AC04|R02AA18|R01AX07|S01AX08,N=C(N)c1ccc(OCCCCCCOc2ccc(C(=N)N)cc2)cc1,
DB03809,9-Butyl-8-(3-Methoxybenzyl)-9h-Purin-6-Amine,experimental,,CCCCn1c(Cc2cccc(OC)c2)nc2c(N)ncnc21,
DB03811,Histidinol,experimental,,[NH3+]C(CO)Cc1cnc[nH]1,
DB03813,2-Decenoyl N-acetyl cysteamine,experimental,,CCCCCCCC=CC(=O)SCCNC(C)=O,
DB03814,2-(N-morpholino)ethanesulfonic acid,experimental,,O=S(=O)(O)CCN1CCOCC1,
DB03816,Difluoromethionine,experimental,,NC(CCSC(F)F)C(=O)O,
DB03817,"L-2,4-diaminobutyric acid",experimental,,NCCC(N)C(=O)O,
DB03818,N-[Tosyl-D-Prolinyl]Amino-Ethanethiol,experimental,,Cc1ccc(S(=O)(=O)N2CCCC2C(=O)NCCS)cc1,
DB03819,Salicylhydroxamic Acid,experimental,,O=C(NO)c1ccccc1O,
DB03820,"(2S,5R,6R)-6-({(6S)-6-[(Ammonioacetyl)amino]-6-carboxylatohexanoyl}amino)-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylate",experimental,,CC1(C)SC2C(NC(=O)CCCCC(NC(=O)C[NH3+])C(=O)[O-])C(=O)N2C1C(=O)[O-],
DB03821,2-Amino-3-Hydroxy-3-Phosphonooxy-Propionic Acid,experimental,,NC(C(=O)O)C(O)OP(=O)(O)O,
DB03822,Ethyl dihydrogen phosphate,experimental,,CCOP(=O)(O)O,
DB03823,Epigallocatechin,experimental|investigational,,Oc1cc(O)c2c(c1)OC(c1cc(O)c(O)c(O)c1)C(O)C2,
DB03824,"7-Iodo-1,2,3,4-Tetrahydro-Isoquinoline",experimental,,Ic1ccc2c(c1)CNCC2,
DB03825,Rhodamine 6G,experimental,,CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c2cc1C.[Cl-],
DB03826,"5,6-Diaminouracil",experimental,,Nc1[nH]c(=O)[nH]c(=O)c1N,
DB03827,"(3s)-3,4-Di-N-Hexanoyloxybutyl-1-Phosphocholine",experimental,,CCCCCC(=O)OCC(CCP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC,
DB03828,RU78299,experimental,,Cc1cc(C=O)c(OP(=O)(O)O)c(C=O)c1,
DB03829,Pseudouridine-5'-Monophosphate,experimental,,O=c1[nH]cc(C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,
DB03830,Phosphorylated Dihydropteroate,experimental,,Nc1nc2ncc(CNc3ccc(C(=O)OP(=O)(O)O)cc3)nc2c(=O)[nH]1,
DB03831,"[(Z)-octadec-9-enyl] (2R)-2,3-bis(oxidanyl)propanoate",experimental,,CCCCCCCCC=CCCCCCCCCOC(=O)C(O)CO,
DB03832,"3-Carboxy-N,N,N-Trimethyl-2-(Octanoyloxy)Propan-1-Aminium",experimental,,CCCCCCCC(=O)OC(CC(=O)O)C[N+](C)(C)C,
DB03833,"2-Prolyl-5-Tert-Butyl-[1,3,4]Oxadiazole",experimental,,CC(C)(C)c1nnc(C(=O)C2CCCN2)o1,
DB03834,"(3S)-3-(dioxidosulfanyl)-N-[(1Z)-3-oxoprop-1-en-1-yl]-4-(1H-1,2,3-triazol-1-yl)-D-valine",experimental,,CC(Cn1ccnn1)(C(NC=CC=O)C(=O)O)S(=O)[O-],
DB03835,"N-[(5S,7R,8S,9S,10R)-8,9,10-Trihydroxy-7-(hydroxymethyl)-2,4-dioxo-6-oxa-1,3-diazaspiro[4.5]dec-3-yl]acetamide",experimental,,CC(=O)NN1C(=O)NC2(OC(CO)C(O)C(O)C2O)C1=O,
DB03836,"1,3,5-trichlorobenzene",experimental,,Clc1cc(Cl)cc(Cl)c1,
DB03837,Morpholine-4-Carboxylic Acid (1-(3-Benzenesulfonyl-1-Phenethylallylcarbamoyl)-3-Methylbutyl)-Amide,experimental,,CC(C)CC(NC(=O)N1CCOCC1)C(=O)NC(C=CS(=O)(=O)c1ccccc1)CCc1ccccc1,
DB03840,Tetra(Imidazole)Diaquacopper (Ii),experimental,,O.O.[Cu+4].c1c[n-]cn1.c1c[n-]cn1.c1c[n-]cn1.c1c[n-]cn1,
DB03841,Niraxostat,experimental,,CC(C)(C)COc1ccc(-n2cc(C(=O)O)cn2)cc1C#N,
DB03842,2-Chloro-6-Methyl-Aniline,experimental,,C=C1C=CC=C(C)C1N,
DB03843,Formaldehyde,approved|vet_approved,,C=O,0.35
DB03844,"N-(2,6-Diflouro-Benzyl)-4-Sulfamoyl-Benzamide",experimental,,NS(=O)(=O)c1ccc(C(=O)NCc2c(F)cccc2F)cc1,
DB03845,P1-(5'-Adenosyl)P5-(5'-(3'azido-3'-Deoxythymidyl))Pentaphosphate,experimental,,Cc1cn(C2CC(N=[N+]=[N-])C(COP(=O)([O-])OP(=O)([O-])OP(=O)(O)OP(=O)([O-])OP(=O)([O-])OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)O2)c(=O)nc1[O-],
DB03846,2'-deoxy-5-(hydroxymethyl)uridine 5'-(dihydrogen phosphate),experimental,,O=c1[nH]c(=O)n(C2CC(O)C(COP(=O)(O)O)O2)cc1CO,
DB03847,gamma-carboxy-L-glutamic acid,experimental,,NC(CC(C(=O)O)C(=O)O)C(=O)O,
DB03848,Benzenesulfinic acid,experimental,,O=S(O)c1ccccc1,
DB03849,Cilomilast,investigational,,COc1ccc(C2(C#N)CCC(C(=O)O)CC2)cc1OC1CCCC1,
DB03850,Jaspisamide A,experimental,,COC(CC1OC(=O)CC(O)CC(O)CC(=O)C(C)C(OC)c2coc(n2)-c2coc(n2)-c2coc(n2)C=CCCC1C)C(C)CCC(=O)C(C)C(CC=CN(C)CO)OC,
DB03851,Carbazole Butanoic Acid,experimental,,O=C(O)CCCn1c2ccccc2c2ccccc21,
DB03852,Eucalyptol,experimental|nutraceutical,R05CA13,CC12CCC(CC1)C(C)(C)O2,2.74
DB03853,Reactive Red 6 hapten,experimental,,O=S(=O)(O)c1ccc(O)c(N=Nc2c(S(=O)(=O)O)cc3c(S(=O)(=O)O)c(Nc4ncnc(Nc5ccc6c(O)c(N=Nc7cc(S(=O)(=O)O)ccc7O)c(S(=O)(=O)O)cc6c5S(=O)(=O)O)n4)ccc3c2O)c1,
DB03854,Cadaverine,experimental,,NCCCCCN,
DB03855,L-Threonohydroxamate 4-Phosphate,experimental,,O=P(O)(O)OCC(O)C(O)C(O)NO,
DB03856,L-Eflornithine,experimental|investigational,,NCCCC(N)(C(=O)O)C(F)F,
DB03858,S-Acetonylcysteine,experimental,,CC(=O)CSCC(N)C(=O)O,
DB03859,1-thio-beta-D-glucopyranose,experimental,,OCC1OC(S)C(O)C(O)C1O,
DB03860,ICI-164384,experimental,,CCCCN(C)C(=O)CCCCCCCCCCC1Cc2cc(O)ccc2C2CCC3(C)C(O)CCC3C12,
DB03861,"(2R,3R,4S,5R)-2-acetamido-3,4-dihydroxy-5-hydroxymethyl-piperidine",experimental,,CC(=O)NC1NCC(CO)C(O)C1O,
DB03862,Tetrahydrooxazine,experimental,,OCC1ONCC(O)C1O,
DB03863,2-O-Methyl-beta-L-fucopyranose,experimental,,COC1C(O)OC(C)C(O)C1O,
DB03864,Monothioglycerol,experimental,,OCC(O)CS,
DB03865,6-Chloro-2-(2-Hydroxy-Biphenyl-3-Yl)-1h-Indole-5-Carboxamidine,experimental,,NC(=[NH2+])c1cc2cc(-c3cccc(-c4ccccc4)c3O)[nH]c2cc1Cl,
DB03866,Prostaglandin G2,experimental,,CCCCCC(C=CC1C2CC(OO2)C1CC=CCCCC(=O)O)OO,
DB03867,3-nitro-L-tyrosine,experimental,,NC(Cc1ccc(O)c([N+](=O)[O-])c1)C(=O)O,
DB03868,3-Dehydroquinic Acid,experimental,,O=C1CC(O)(C(=O)O)CC(O)C1O,
DB03869,5'-O-(L-Serylsulfamoyl)adenosine,experimental,,Nc1ncnc2c1ncn2C1OC(COS(=O)(=O)NC(=O)C(N)CO)C(O)C1O,
DB03870,"Ara-Alpha(1,3)-Xyl",experimental,,OCC1OC(OC2C(O)COC(O)C2O)C(O)C1O,
DB03871,"lambda-bis(2,2'-bipyridine)imidazole ruthenium (II)",experimental,,[Ru+3].c1c[n-]cn1.c1ccc(-c2ccccn2)nc1.c1ccc(-c2ccccn2)nc1,
DB03872,"2,3-Dideoxyfucose",experimental,,CC1OC(O)CCC1O,
DB03874,"(4e,8e,12z,16z)-N,N,4,8,13,17,21-Heptamethyldocosa-4,8,12,16,20-Pentaen-1-Amine",experimental,,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCCN(C)C,
DB03876,"Thieno[2,3-B]Pyridine-2-Carboxamidine",experimental,,NC(=[NH2+])c1cc2cccnc2s1,
DB03877,AL-4623,experimental,,CCNC1CN(CCOC)S(=O)(=O)c2sc(S(N)(=O)=O)cc21,
DB03878,N-[4-Methyl-3-[[4-(3-Pyridinyl)-2-Pyrimidinyl]Amino]Phenyl]-3-Pyridinecarboxamide,experimental,,Cc1ccc(NC(=O)c2cccnc2)cc1Nc1nccc(-c2cccnc2)n1,
DB03880,Batimastat,experimental,,CNC(=O)C(Cc1ccccc1)NC(=O)C(CC(C)C)C(CSc1cccs1)C(=O)NO,
DB03881,"(2S,3R,4S,5S)-3,4-Dihydroxy-2-[(methylsulfanyl)methyl]-5-(4-oxo-4,5-dihydro-1H-pyrrolo[3,2-d]pyrimidin-7-yl)pyrrolidinium",experimental,,CSCC1[NH2+]C(c2c[nH]c3c(=O)nc[nH]c23)C(O)C1O,
DB03883,Carboxyethyllumazine,experimental,,O=C(O)CCc1nc2c(=O)[nH]c(=O)[nH]c2n(CC(O)C(O)C(O)CO)c1=O,
DB03884,Phenylpyruvic acid,experimental,,O=C(O)C(=O)Cc1ccccc1,
DB03885,L-gamma-glutamyl-S-(naphthalen-1-ylmethyl)-L-cysteinylglycine,experimental,,NC(CCC(=O)NC(CSCc1cccc2ccccc12)C(=O)NCC(=O)O)C(=O)O,
DB03886,Biopterin,experimental,,CC(O)C(O)c1cnc2nc(N)[nH]c(=O)c2n1,
DB03887,Alpha-Adenosine Monophosphate,experimental,,Nc1ncnc2ncn(C3OC(COP(=O)(O)O)C(O)C3O)c12,
DB03888,N-Allyl-6-{[3-(4-bromophenyl)-1-methyl-1H-indazol-6-yl]oxy}-N-methyl-1-hexanamine,experimental,,C=CCN(C)CCCCCCOc1ccc2c(-c3ccc(Br)cc3)nn(C)c2c1,
DB03889,S-(N-hydroxy-N-bromophenylcarbamoyl)glutathione,experimental,,NC(CCC(=O)NC(CSC(O)N(O)c1ccc(Br)cc1)C(=O)NCC(=O)O)C(=O)O,
DB03890,N-[2-(1-Formyl-2-Methyl-Propyl)-1-(4-Piperidin-1-Yl-but-2-Enoyl)-Pyrrolidin-3-Yl]-Methanesulfonamide,experimental,,CC(C)C(C=O)C1C(NS(C)(=O)=O)CCN1C(=O)C=CCN1CCCCC1,
DB03891,"Dibenzyl (carbonylbis{2,1-hydrazinediyl[(2S)-4-methyl-1-oxo-1,2-pentanediyl]})biscarbamate",experimental,,CC(C)CC(NC(=O)OCc1ccccc1)C(=O)NNC(=O)NNC(=O)C(CC(C)C)NC(=O)OCc1ccccc1,
DB03892,5-N-Allyl-arginine,experimental,,C=CCNC(N)=[NH+]CCCC(N)C(=O)O,
DB03893,Thionicotinamide-Adenine-Dinucleotide,experimental,,N=C([S-])c1ccc[n+](C2OC(COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,
DB03895,Malachite Green,experimental,,CN(C)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccccc2)cc1,
DB03896,Triphosphoric acid,experimental,,O=P(O)(O)OP(=O)(O)OP(=O)(O)O,
DB03897,Phloretic acid,experimental,,O=C(O)CCc1ccc(O)cc1,
DB03898,3-Chloro-4-Hydroxyphenylglycine,experimental,,NC(C(=O)O)c1ccc(O)c(Cl)c1,
DB03899,9-Butyl-8-(4-Methoxybenzyl)-9h-Purin-6-Amine,experimental,,CCCCn1c(Cc2ccc(OC)cc2)nc2c(N)ncnc21,
DB03900,tert-butanol,experimental,,CC(C)(C)O,
DB03901,5-Oxoprolinal,experimental,,O=CC1CCC(=O)N1,
DB03902,Oxalic Acid,experimental,,O=C(O)C(=O)O,
DB03903,Tmr,experimental,,CN(C)C1=CCC2=C(c3ccc(N4C(=O)C=CC4=O)cc3C(=O)O)c3ccc(N(C)C)cc3OC2=C1,
DB03904,Urea,approved|investigational,D02AE01|B05BC02|D02AE51,NC(N)=O,-2.11
DB03905,Succinamide-CoA,experimental,,CC(C)(COP(=O)(O)OP(=O)(O)OCC1OC(n2cnc3c(N)ncnc32)C(O)C1OP(=O)(O)O)C(O)C(=O)NCCC(=O)NCCNC(=O)CCC(=O)O,
DB03906,2-Phenylheme,experimental,,C=CC1=C(C)C2=[N+]3C1=Cc1c(C)c(CCC(=O)O)c4n1[Fe]31n3c(c(C)c(C=C)c3=C2)=CC2=[N+]1C(=C4c1ccccc1)C(CCC(=O)O)=C2C,
DB03907,"N-[(E)-3-[(2R,3S,4R,5R)-5-(6-Aminopurin-9-yl)-3,4-dihydroxyoxolan-2-yl]prop-2-enyl]-2,3-dihydroxy-5-nitrobenzamide",experimental,,Nc1ncnc2c1ncn2C1OC(C=CCNC(=O)c2cc([N+](=O)[O-])cc(O)c2O)C(O)C1O,
DB03908,"N,N-[2,5-O-[Dibenzyl]-glucaryl]-DI-[isoleucyl-amido-methane]",experimental,,CCC(C)C(NC(=O)C(OCc1ccccc1)C(O)C(O)C(OCc1ccccc1)C(=O)NC(C(=O)NC)C(C)CC)C(=O)NC,
DB03909,"Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate",experimental,,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)OP(=O)(O)CP(=O)(O)O)C(O)C1O,
